Estimator,https://longisland.craigslist.org/egr/d/plainview-estimator/7132002861.html,,based on experience,full-time,"
        
Who we are:
Evans + Paul has 30 years of experience in healthcare with engineer solid surfaces. More than 10 years on Millwork, and recently the company just added Stone, Glass and Metal divisions to its portfolio. We are growing exponentially and a spot in our Plainview, Long Island factory has just opened up. We are looking to have a new team member join us. 
 
Who are we looking for:
A strong candidate will possess the following qualities: 
• Able to multitask with different projects bids, dealing with, and not limited to these industries: 
~ Corian Solid Surface Custom Solutions.
~ Millwork is MANDATORY. 
~ Glass.
~ Metal.
• Weekly and/or daily assessment reports to Officers for accountability of awarded jobs. 
• Delegate, coordinate & answer client’s requests as needed with other team members to maintain communication open & job moving forward.
• Assign activities to other depts to follow on project workflow after award of project. 
• Have solid foundation of production process with assembly. 
• Able to read architectural & shop drawings. 
• Ability to negotiate prices.
• Maintain logs of jobs quoted. 
• Document all correspondence per each pertaining project.  
• Participate and express concerns/sustainments/improvements on weekly/monthly/quarterly meetings. 
 
Candidates background:
• Experience with sales critically important.
• Knowledge of production management is a plus, but not required. 
• 3+ plus years in a fast pace moving environment. 
• Degree in sales, business administration, and finance are considered. 
• Must show lists of past clients with whom has worked in the past. 
 
Desired skills to have:
• Detailed oriented. 
• Spanish speaking a plus. 
• Team player. 
• Proficient on production software. 
• Microsoft Office skills are a must. 
• Full knowledge and use of Adobe Acrobat. 
• Well spoken. 
• Delivery of written correspondence to be precise and clear.
 
The best candidates will be evaluated and those who qualify our needs will be called for a preliminary interview.
    "
Maintenance Mechanic,https://newyork.craigslist.org/lgi/egr/d/hauppauge-maintenance-mechanic/7138550009.html,Hauppauge,25$ per hour,full-time,"
        
Immediately Hiring

We Are Looking For Several Maintenance Mechanics.. Food Production Machinery Mechanic Experience a plus....

Compensation: $25 per hour 
1st and 2nd Shift Available: 7:30am - 3:30pm and 4:00pm - 12:00am 
Mon - Sun

Job Duties: 
- Responsible for the upkeep of buildings and mechanical systems, such as heating and cooling systems
- Cases, maintenance mechanics split their time between repair, maintenance, and the installation of system components and office hours. 
- Expected to perform emergency repairs, which necessitates the ability to troubleshoot promptly  
- Typically work with large production machines
- Install, assemble and test new machines and equipment

Qualifications: 
High school diploma 
Mechanical and troubleshooting skills.

    "
Architectural Senior Drafter/Job Captain,https://longisland.craigslist.org/egr/d/huntington-station-architectural-senior/7134084213.html,,Competitive Salary - DOE,full-time,"
        
SBLM Long Island branch office of NYC based Architectural firm seeks motivated and talented staff for Senior Draft person/Job Captain position. 

Requirements:
•	BA Arch or BS Arch degree required
•	AutoCAD required (basic test at interview) Revit a plus
•	Experience in retail, Educational and Healthcare project types a plus
•	Excellent communication skills with ability to work well under deadlines

Compensation and Benefits:
•	We offer a competitive salary and a creative, innovative, work environment. 
•	Our benefits package includes Medical/Dental/Vision, 401k Retirement Plan, Personal Time Off, Paid Holidays, Flexible Spending Plan and more.
•	Company Culture: learning and growth opportunities, rewarding projects, free educational ongoing learning

Interested candidates should forward their cover letter and resume 
Please include either “Architectural Draft person “or “Job Captain” in the subject. No phone calls, please. 
Experience in Healthcare projects is a distinct plus.



    "
Architect,https://cnj.craigslist.org/egr/d/architect/7125046837.html,,To be determined,full-time,"
        
Architect -- Full Time 
 
Seeking applicants for a small, personalized Architectural firm focusing on Residential Design, Commercial Design, Tenant Fit-out, and Retail projects. The successful candidate will possess experience in Residential , Commercial Architecture, a familiarity with construction means and methods, and the ability to produce beautiful and accurate drawings in Autocad. 

B Arch Grad. 2 years minimum experience in the field of Architecture.

Job Duties include: Designing, Survey of existing conditions / creation of as built drawings, drafting of design schemes during the project design phase, preparation of 3D visualizations, drafting of construction documents, preparation of presentations for client review.

Personal transportation is required for independent travel to project sites.

Software: Autocad , Revit, Microsoft Word and Excel, Google Sketch Up.
 
Email resume for my review.    "
Residential Construction Estimator,https://cnj.craigslist.org/egr/d/rocky-hill-residential-construction/7128582364.html,,Competitive salary based on experience,full-time,"
        
We are looking for an Estimator who can:
•	Read and interpret residential architectural plans.
•	Be familiar with a broad range of materials, products, and techniques used in residential construction.
•	Prepare bid packages for and manage initial “walk through” with subcontractors and suppliers and ensure timely receipt of their proposals.
•	Address questions from subcontractors through Requests For Information (RFIs) to architect.
•	Estimate labor for carpentry tasks.
•	Proficiently use Microsoft Word, Excel, Project, Bluebeam, and email. 
•	Work independently.

Must have a driver's license and clean driving record. Minimum of 5 years’ experience in residential construction.  This is a full-time position with full benefits. 

Please email your resume.  Only applications with a resume will be considered.  In addition, a sample of your previous estimated would be great to see - with client/company identity removed.


    "
Project Manager - Electrical / Data Construction - Large Firm,https://newyork.craigslist.org/mnh/egr/d/new-york-project-manager-electrical/7138998393.html,new york city,Compensation based off of experience,full-time,"
        
Company Overview: 
We are a large-scale electrical contractor in NYC.  We are a family owned and operated business.  Our projects include data centers, museums, hotels, Telecom infrastructure, Sports Arenas, and office spaces for some of the leading companies and venues in the New York City area.  

About The Role: 
We are looking for a full time Project Manager with 5-20 year's experience.  This position will work under one of the owners of the company.  They will be responsible for their own projects as well as assisting the owner and other Project Managers in all aspects of electrical and communications construction projects to ensure project success.

If you have knowledge and experience with Data cable and fiber wiring layout and install please be sure to note on resume.  This is a big plus. 

Job Function: 
-	Ensure field supervision has the instruction, material, and support that they need to succeed
-	Address client and vendor concerns
-	Proposal preparation and review
-	RFI preparation and review
-	Submittal tracking
-	Monitor status of projects
-	Contract administration
-	Prepare billing requests
-	Prepare basic estimates 
-	Attend project meetings
-	Conduct and prepare post-project analysis
-	Take initiative and spear head initiatives to improve business practices

Requirements: 
-	5 - 20 years of experience as a project manager in the electrical / communications industry 
-	Proficiency in Microsoft Office
-	Knowledge of electrical construction
-	Strong research and sourcing skills
-	Must be able to manage multiple projects at once. 
-	Demonstrate excellent verbal and written communication 
-	Travel to projects within NYC

Preferred Qualifications: 
-	Hands on electrical construction field experience
-	Cooper and fiber install knowledge
-	Radio RF cable antenna install knowledge
-	Knowledge of Blue Beam and AutoCAD
-	Prior electrical estimating experience
-	Proficient in Google Suite of products 

This position has excellent career advancement opportunities.  Most of our project managers have grown with the company since their employment. 

Additional Information: 
We are located in Long Island City Queens. Easily accessible by the 7, N,W,R,E,M, and F train. 

    "
Architecture,https://longisland.craigslist.org/egr/d/architecture/7134165109.html,,salary commensurate with experience,full-time,"
        
Long Island based Architectural Firm actively recruiting draftspersons. Candidates will provide architectural support on projects, residential and commercial, from the conceptual design stage to creation of final construction documents including all phases of the design process.

 QUALIFICATIONS: Minimum 5 years US based experience. Candidates must be proficient in AutoCAD, the ability to meet project timelines and need strong written and verbal communication skills. Produce complete sets of construction documents, design drawings and schematic designs under supervision,  Convert floor plans and elevations into AutoCad.

 SALARY/BENEFITS: We offer a salary commensurate with experience 

 TO APPLY: Send Resume, Project List/Sample Drawings.
    "
Electrical Estimator Wanted (Commercial),https://cnj.craigslist.org/egr/d/electrical-estimator-wanted-commercial/7130553421.html,,Good pay and benefits,full-time,"
        
Electrical Estimator needed for established commercial Electrical Contractor.  
Experience in Electrical estimating required.
Experience with Microsoft Word and Excel required. Job requirements include take-offs, proposals, ordering materials. 
Good pay and benefits. 
Please send your resume when you email. 

call: 732-846-2105
fax: 732-846-5775    "
Estimator/Drafter,https://newyork.craigslist.org/brx/egr/d/bronx-estimator-drafter/7139130976.html,Bronx,Based on experience $18 - $25 per hr,full-time,"
        
Seeking an Estimator/Drafter for an Architectural Sheet Metal and Grille Company
College graduates in Architecture, Construction or other related fields are welcome to apply
1-2 years experience in drafting in the Construction or Metal industry
Detail oriented, efficient and adaptable to changing deadlines and priorities in a fast-paced environment
Ability to review bids, prepare proposals, take offs and analyzing blueprints 
Liaison between our company and subcontractors, attend meetings and progress walk-throughs
Proficiency in AutoCAD is required and 3D Rendering a plus
Strong written and verbal communication skills
Good interpersonal skills and able to work independently and as part of a team
Ability accurately measure and document existing conditions    "
"DELI CLERKS , Lombardi Gourmet Market",https://longisland.craigslist.org/egr/d/holbrook-deli-clerks-lombardi-gourmet/7134696690.html,,upon experience,employee's choice,"
        
Lombardi Caterers is seeking EXPERIENCED  DELI  CLERKS for our Gourmet Market in Holbrook, NY.

Flex Hours for AM or PM shifts.

 Part Time // Full Time  positions avail;able and good pay






Methods of applying:
In person, application and immediate hiring.!!
1055 MAIN STREET, HOLBROOK NY

    "
Woodworking Autocad shop drawings needed,https://cnj.craigslist.org/egr/d/south-plainfield-woodworking-autocad/7131411225.html,,Based on experience,full-time,"
        
We are a commercial woodworking company in need of an autocad person to make shop drawings from our autocad drawings from the architect. We have a lot of work and it would be a full time job.    "
Concrete Estimator/Draftsman,https://longisland.craigslist.org/egr/d/concrete-estimator-draftsman/7135312225.html,,TBD,full-time,"
        
We are a residential/commercial concrete company looking for an experienced estimator, architect or draftsman interested in joining our team to handle, but not limited to:
Create accurate budget estimates via take-offs from preliminary plans.
Create scopes of work for specific projects and prepare bid package as per project documents.
Prepare RFI's and submit to architects/engineers.
Collect responses to RFI's and distribute to subs.
Continue relationships with clients, architects, engineers and subs thru entire project.
Evaluate all change orders for validity, prepare change order proposals/invoices.
Prepare invoices based on completion of work.
Prepare daily progress reports per project and review with management.

Please email your resume for review.

    "
Quality Control Technician/Inspector AD,https://longisland.craigslist.org/egr/d/plainview-quality-control-technician/7135693054.html,,based on experience,full-time,"
        
Who we are:
Evans + Paul is one of the top fabricators on the tristate area in custom engineer solutions . We have over 30 years of experience in healthcare industry, more than 10 years on Millwork, and recently the company just added Stone, Glass and Metal divisions to its portfolio. We are growing exponentially and a spot in our Plainview, Long Island factory has just opened up. We are looking to have a new team member join us in our production floor. 
 
Job objective:
Looking to hire immediately a quality control technician/inspector in our manufacturing plant to maintain and oversee all aspects of product standards post production and assembly.   
 
Candidate must have and/or possess:
·        Experience between 6 months to 1 year as quality control technician/inspector is a must. 
·        Education related to industrial / manufacturing / mechanical / plant or facility management are all a plus. 
·        College associates/bachelor degrees in other fields will also be considered. 
·        Have knowledge and basic understanding of test performances on inspection processes. 
·        Be able to utilize and implement: Measuring tape /  Calipers / Camera / Defect stickers / Barcode Scanner.
·        Understand how to read shop drawings for dimensions / tolerances. 
·        Construct reports of inspected parts.
·        Document rejected parts and reasons of failure. 
·        Be a team player and assist shop foreman and assistant during downtime. 
·        Provide thorough reports to production and project team for every job that was reviewed. 
·        Send emails to other depts. within the organization providing alerts of foreseeable problems and potential solutions. 
·        Provide sign-offs for all inspected items via email to production/project team ensuring the order has met all quality control standards. 
·        Technician/inspector will play a big role in our workflow on the floor providing warnings of potential issues in the assembly process. There warnings will be used to course correct a new schedule and game plan to achieve already set and desired goals. 
 
General requirements:
·        Desire to grow within the organization. 
·        Must speak English. 
·        Spanish is a plus. 
·        Be able to work late when needed or requested. 
·        Have flexibility on weekends when requested. 
·        Computer knowledge of Office skills. 
·        Valid driver’s license. 
·        Team player. Always looking for the wellbeing of the company. 
 
The best candidates will be evaluated and those who qualify our needs will be called for a preliminary interview.
    "
Estimating/Purchasing Agent for Builder,https://jerseyshore.craigslist.org/egr/d/long-branch-estimating-purchasing-agent/7124803775.html,,starting salary 40-50k depending on qualification,full-time,"
        
Established high end new construction home builder looking for experienced Estimating/Purchasing agent with 10 YEARS OR MORE EXPERIENCE in high end new home residential construction.  Motivated, hard working, with organization skills, and attention to detail.  Must have ability to do takeoffs, budgeting, cost estimates, negotiating contracts, and payables.  Must be fluent in reading complex construction and engineering plans. Must also have knowledge in AutoCAD and Excel.  English speaking and reading a must. 
Please do not contact us if you do not have 10 years or more experience!    "
Senior Interior Designer,https://cnj.craigslist.org/egr/d/princeton-senior-interior-designer/7132032772.html,,TBD,full-time,"
        
JZA+D seeks a motivated senior interior designer with 10-20 years of full-time design experience, must have a 4-year design degree and have successfully completed the NCIDQ exam.
 .  Applicants should be able to work with standard computer production programs such as Revit, AutoCAD, Photoshop, Illustrator and Microsoft Office.  

Responsibilities:
-	Business development including potential client presentations and proposals
-	Project management and coordination with clients, subconsultants, and designers
-	Overseeing other designers in sourcing and specifying decorative and construction materials including, but not limited to furniture, fabric, lighting, plumbing, and interior finishes, creating client presentations, budgets, purchase orders, finish schedules and spec pages.  
-	Strong design skills are critical.  

Ideal applicant will be extremely self-motivated and have the ability to think and work on multiple projects at once.

Qualified candidates should submit via jobs@joshuazinder.com a resume or curriculum vitae and at least five (5) excerpts that best represent the candidate’s professional and academic design work. All applicants who are not U.S. citizens MUST describe their status to work in the United States, including visa type and duration.    "
New Jersey Professional Land Surveyor,https://jerseyshore.craigslist.org/egr/d/fort-monmouth-new-jersey-professional/7135421621.html,,"115,000.00",full-time,"
        
•	Must have Leadership qualities.
•	Excellent verbal, written and teamwork collaboration skills.
•	Perform complex survey/geomatics calculations and analysis of survey data for preparing survey
maps, plats and right of way mapping.
•	Compile and research existing data for projects as needed to efficiently complete survey
requirements.
•	Analyze deeds, title reports and other research materials for the production of survey maps and
reports.
•	Effective coordination and communication with other team members.
•	Write and review legal descriptions.
•	Complete assignments in a timely and efficient manner.
•	Ability to manage several Field Crews and projects simultaneously.
•	Make surveying decisions and document same in survey reports.
•	Prepare or direct preparation of client deliverables.
•	Ensure QC process has been completed prior to survey products advancing to Project Manager
review.
•	Responsible for technical performance on small projects and/or designated tasks.
•	Review field notes, daily records and data/results received from survey staff.
•	Thorough knowledge of Land Surveying principle and practices.
•	Successful history of project/task management on Construction Layout projects
•	Development and ALTA/NSPS Land title surveys.
•	Fluent in Flood Elevation Certificates
•	Five years of CAD experience mandatory.
•	Experience in working towards deadlines.
•	Ability to multi-task and efficiently respond to changing priorities.
•	Provide excellent customer satisfaction with Construction Supers and Project Managers during stressful and unreasonable requests.  






Qualifications:
•	Minimum 5 years-experience in Land Surveying.
•	Minimum 5 years-experience utilizing AutoCAD.
•	Minimum 2 years-experience as a Licensed Land Surveyor
•	New Jersey Professional Land Surveyor license required.
Compensation:
•	$80,000 to $115,000 Salary Dependent upon experience
•	50% medical and dental
•	401K Share Plan
•	10 Days of Vacation
•	48 Hours PTO
•	Approximately 10 Paid Federal Holidays




    "
SOLAR ENERGY CONSULTANT,https://cnj.craigslist.org/egr/d/roselle-park-solar-energy-consultant/7133821164.html,,"Monetary Compensation results from a commission basis which takes into account confidentiality, fees, market opportunities, and the design specifications required to implement and complete the solar system. More will be discussed with candidate.",contract,"
        
Etrecte LLC is seeking to hire an experienced, reliable solar energy consultant to work in New Jersey counties in proximity to consultant's location. Candidate must possess good knowledge of the energy markets, perform solar energy systems analysis reports, produce economic energy studies, ability to communicate clearly with customers in initiating, negotiating and completing customer contracts in the installation of solar energy systems. Other characteristics required are problem solving skills, persistence, and flexible in dealing with customers. Etrecte LLC will assist the candidate in the development of job proposals in order to facilitate their performance process to guarantee productivity and success.
Monetary Compensation results from a commission basis which takes into account confidentiality, fees, market opportunities, and the design specifications required to implement and complete the solar system. More will be discussed with candidate.
About Etrecte LLC- (www.etrecte.com) It is a reputable,professional engineering and solar energy system installation company which provides advertisements in different social media platforms, provides leads and technical, financial support and has the ability to work with customers face to face or remotely. For additional information, please review  website for Etrecte LLC rating and its accomplishments through April 2020.    "
Construction Estimator,https://longisland.craigslist.org/egr/d/westbury-construction-estimator/7135821836.html,,To be Determined,full-time,"
        
We are looking for a full-time construction estimator must be able to do take offs of trades. Must be familiar with Microsoft Excel and be willing to work full-time. Position is available immediately please forward resume and letter of interest for consideration.    "
Design Engineer/Stormwater,https://jerseyshore.craigslist.org/egr/d/fort-monmouth-design-engineer-stormwater/7135435979.html,,"85,000.00",full-time,"
        
The candidate must be knowledgeable in a variety of applications, with a heavy concentration Site Design and Stormwater Management.  The position requires an individual with a strong design background in site planning for residential and commercial projects. The applicant should be highly motivated to excel and develop in this young multi-disciplinary firm with great potential to grow into a leadership role and principal position.
Skills & Abilities:
•	Strong knowledge in preparing Stormwater Management calculations, plans, and reports. 
•	Must have Leadership qualities and be motivated.
•	Excellent verbal, written and teamwork collaboration skills.
•	Compile and research existing data for projects as needed to efficiently complete design
requirements.
•	Effective coordination and communication with other team members.
•	Complete assignments in a timely and efficient manner.
•	Prepare Construction Cost Estimates
•	Prepare Construction Project Specifications
•	Successful history of project/task management on Site Planning Developments for Commercial and Residential projects.
•	Experience in working towards deadlines.
•	Ability to multi-task and efficiently respond to changing priorities.
Qualifications:
•	Minimum 3 years-experience in Design Engineering.
•	Minimum 3 years-experience utilizing AutoCAD.
•	New Jersey Professional Engineer’s license not required.
Compensation:
•	$60,000 to $85,000 Salary Dependent upon experience
•	50% medical and dental
•	401K Share Plan
•	10 Days of Vacation
•	48 Hours PTO
•	Approximately 10 Paid Federal Holidays

    "
Program Logic Control (PLC) Engineer,https://newjersey.craigslist.org/egr/d/denville-program-logic-control-plc/7125665600.html,,Commensurate to skill $45/hr. for qualified person. Thank you.,full-time,"
        
Please apply at: 

 or


JOB TITLE: 

PLC / Electrical Engineer

OVERVIEW: 

Tri-Power Design is a custom machine automation builder and system integrator and is seeking an experienced Automation Engineer with BS ME or EE degree or higher from an accredited US University with experience.
All work is done ""in-house"" using our manufacturing technology center. Programmers work alongside mechanical designers and manufacturing team on every machine build. All machines are custom ""one-off"" machines that require precision and a skilled team which you can be a part of if you are the right fit.

QUALIFICATIONS AND REQUIREMENTS:

1. Experience required to apply
•	Advanced knowledge in PLC and robotics a MUST
•	Ability to create, modify and update electrical control schematics and control panel layouts

2. Applicants MUST have:
•	Excellent communication skills
•	Advanced problem-solving ability
•	Competence to work as part of a team or on their own from concept creation straight through manufacturing, assembly and programming
•	Design, debug, of Automation Systems and Machinery.
•	Working knowledge of Category 3 safety architecture.
•	Ability to research, select and implement a variety of controls components including PLCs, HMIs, sensors, and motors.
•       Must have a can-do, team work orientated, collaborative type of work ethic and mind set.

3. Hardware Proficiency:
•	Automation Direct PLCs
•	Allen Bradley PLCs
•	Selection and configuration of variable frequency and servo drives

4. Software Proficiency:
•	Ladder logic programing
•	LabView

5. OTHER DESIRED SKILLS:
Experience with Epson robots
Experience with selection and implementation of servo and stepper motors for positioning applications
Experience with machine vision systems
Ability to physical wire and assemble custom controls cabinets / panels 

6. All candidates must have standard computer skilled competency in MS Office (MS-word, MS-excel, PowerPoint, etc.)

7. Competitive salary based upon experience with benefits and retirement plan available. Qualified candidate estimated to start at $45-51/hr. (but plse note its based on experience / quals) so the start rate may vary. Thank you.

Thank you to apply (  or
 )

Tri-Power Design, LLC

    "
Construction/Maintenance Project Manager,https://newjersey.craigslist.org/egr/d/newark-construction-maintenance-project/7127288196.html,,80K-100K,contract,"
        
Job Requirements:
• Experience Working with Sub-Vendors
• Must be a self-performer with minimum guidance
• Familiar with facilities background preferred.
• Familiar with emergency service response background preferred.
• Strong problem-solving skills
• Must have an overall knowledge of all types of commercial construction
• Must have knowledge of parts and construction equipment
• Must have the ability to manage contractors
• Effective interpersonal and communication skills
• 5+ years experience
• Experience in a fast-paced environment


This position is currently accepting applications    "
DRAFTS PERSON . 3D RENDERING,https://cnj.craigslist.org/egr/d/hopewell-drafts-person-3d-rendering/7134139597.html,,$ 25-35/ Hour,part-time,"
        
Remote drafts person needed for small residential projects and national restaurant projects. 3D Drawing 
Must work remotely have own computer resources on hand.

AutoCAD
Sketch-up
Revit    "
Auto Mechanic,https://longisland.craigslist.org/egr/d/baldwin-auto-mechanic/7136251029.html,,will be based on qualifications and experience.,full-time,"
        
AUTO MECHANIC's Needed
FULL TIME/Part Time
DRIVERS LICENSE
OWN TOOLS
Don't Waste Time Only Skilled Mechanics
    "
Architectural Designer/Draftsperson wanted,https://jerseyshore.craigslist.org/egr/d/brick-architectural-designer/7138091364.html,,based on experience,employee's choice,"
        
Small firm specializing in mostly residential projects from additions/alterations to new waterfront homes seeks an experienced individual. Duties will include all phases of the architectural process from zoning/code research, design, and construction documents. Job will start out as part-time and lead to full time as the pandemic ends and economy rebounds. Work seems to have started flowing again and am hopeful it will continue. Looking for someone that can be a integral part of the firm. Must be somewhat local to work in office, meet with clients, do site visits, etc.  when the time comes. Office in general has been a casual setting with flexible hours. Please respond with resume and/or letter of interest.    "
Steel Detailer,https://newyork.craigslist.org/brk/egr/d/steel-detailer/7124451679.html,Queens,pay based on experience,full-time,"
        
Structural Steel and Miscellaneous Iron Fabricator is seeking a experienced in house steel detailer. 

Must be proficient with 3-d modeling programs such as TEKLA,and/or ADVANCE STEEL. 

We offer a highly competitive salary with year end bonus.

If you are interested in working for a growing, aggressive company, e-mail your resume with salary requirements    "
Licensed Waste Water Treatment Operator,https://newjersey.craigslist.org/egr/d/bridgewater-licensed-waste-water/7128444344.html,,$25-$35/hour depending on experience,full-time,"
        
Currently hiring for a full time Waste Water Treatment Operator.

Great opportunity to gain experience in the waste water industry or advance your career! We are currently hiring for a Grade 2N Waste Water Treatment Operator to be based out Central New Jersey.

Qualified candidates will be responsible for operating industrial waste water treatment plants. Candidates will be expected to perform operation and maintenance activities on industrial waste water sites.

Job Duties:
Sampling
Maintenance of pumps and water systems
QC/QA
Permitting
Testing

Requirements:
Valid Drivers License
Reliable Transportation
Ability to pass background check
Ability to pass drug screen

If you feel you would be a fit for this position feel free to reach out to the phone number provided or respond to this ad with a copy of your resume.

Pay is commensurate with experience.
201.520.1293    "
PAID Internship - $20/Hr appointment with Bonus,https://cnj.craigslist.org/egr/d/allentown-paid-internship-20-hr/7136022899.html,,$20.00 /hour appointment plus Bonus's outlined,full-time,"
        
**** MUST HAVE LIVED IN NJ FOR SEVERAL YEARS*** please do not apply if you do not live or have lived in NJ recently

Green Home Solutions is looking for serious High School and college students who are looking to further their education in the field of energy and environmental science.We work with the states, promoting energy efficiency in NJ, NY, DE and PA and are looking for those who want to get real work experience in the energy efficiency and sustainability market. Learn how to make homes and buildings more energy efficient and design models to show how we can all be more energy efficient. Work in the field learning how to conduct virtual energy audits and/or at home modeling scenarios to lead our clients to be more energy efficient. Work directly with utility company programs and see the real life executions of the state and local utility programs geared to building a cleaner and more energy efficient environment. We have a great incentive structure and are willing to train. What we offer you through the G.H.S Internship

College credits (if you are currently enrolled)
Paid internship
$20.00 per energy audit you remotely complete
Paid up to $500.00 per customer who signs with G.H.S as a direct result of your audit
$500.00 received upon completion of the G.H.S internship program
Certificate of completion
Recruiting referrals- for every intern that you recruit you will receive $500.00 upon them receiving their certificate of completion from the program.
$30.00 per self generated energy audit you remotely complete  
What is your role as an Intern? We are looking for serious applicants who are in pursuit of furthering their education in energy/environmental science fields. As you are learning how to make homes and businesses more energy efficient you will also be designing building models, undergoing mock trials of the energy auditing process including performing blower door test. This in term will further educate you for the field. You will be working directly with utility company programs and getting to see the real-life executions of the state funded and local utility programs geared toward building a cleaner and more energy efficient environment. During this process we want our applicants to be outgoing, motivated, and personable in achieving these goals not only as a representative for themselves and their educational institution but for our company as well. Energy Auditor Requirements and Qualifications

Must pass a background check.
Strong verbal communication skills
Critical-thinker, problem-solver
Must hold state driver's license
Must be punctual and adhere to a daily schedule with multiple appointments in different locations
Must be able to pass a drug screening
Extra consideration will be given to individuals with their own vehicle
Must be highly motivated and personable
Job Types: Full-time, Part-time, Temporary, Internship    "
Architect,https://newjersey.craigslist.org/egr/d/hawthorne-architect/7130852534.html,,"$50,000 - $75,000",full-time,"
        
Project Manager for a NYC based construction company. 
Expectations : 
-Study and understand the contract documents of each project.
-Identify project challenges and work with the management and field teams to implement creative solutions.
-Letting, coordination, and oversight of project subcontractors.
-Preparation of CPM schedule with progress updates as necessary in coordination with the Job Superintendent. ---Proficiency in Primavera scheduling software is a plus.
-Coordinate material deliveries and subcontract work in accordance with progress schedule.
-Resolve design and detail issues with owners, engineers, suppliers, and subcontractors.
-Attend pre-construction and job meetings.
-Analyze job cost reports and prepare monthly invoices.
-Review vendor invoices.
-Assure that details and submittals are received, submitted, corrected, approved and returned to the suppliers and subcontractors to assure delivery of materials and equipment to support progress schedules. Supervise submittal control data.
-Prepare and transmit appropriate project correspondence.
-Recognize, estimate and submit timely change proposals to the engineer or owner for time and cost impacts.
-Utilization of Heavy Job software for project tracking. Proficiency with HCSS software is a plus.

Flexible hours. (Benefits included)
Please Email with resumes. Thank you.    "
Architectural Drafting,https://longisland.craigslist.org/egr/d/west-sayville-architectural-drafting/7138003019.html,,Discussed in person,employee's choice,"
        
We are a small Architectural office that has Commercial and Residential projects on Long Island. We are looking for a motivated individual that would like to draft, coordinate, design and be involved in the Architectural process from the beginning of the project until it is completed. The position will require experience in AutoCad and knowledge in Architecture.    "
Looking for an experienced Estimator for a Misc.  Architectural Metal,https://newyork.craigslist.org/que/egr/d/maspeth-looking-for-an-experienced/7124672371.html,"Queens, NY",Based on experience,full-time,"
        
Looking for an experienced Estimator for a Misc.  Architectural Metal Fabricator located in Queens, NY
Required Skills:

•	Extensive working knowledge of site construction
•	Responsible, dependable, self-motivated, multi-tasking
•	Work independent and with a team
•	Proficient in reading and interpreting drawings and specifications
•	Accurate quantity take-offs with meticulous attention to detail
•	Strong time management skills and ability to meet work deadlines

Duties and Responsibilities:
•	Analyze drawings and specifications
•	Attend site walk-throughs and evaluate sites
•	Write up and submit RFIs
•	Issue RFPs to subcontractors and suppliers
•	Evaluate subcontractor and material proposals
•	Prepare cost estimate with quantity take-offs and subcontractor pricing
•	Prepare and submit customer proposals

Required Experience:
Full Time
5-year Experience Required
Salary commensurate with experience

Benefits: after probation period

•	Health insurance
•	401K
•	Profit Sharing

Please send resume to Lmoris301@gmail.com

    "
Commercial Construction Superintendent,https://newjersey.craigslist.org/egr/d/west-orange-commercial-construction/7131676263.html,,Competitive,contract,"
        
National General Contractor seeking an experienced commercial Superintendent for a project in Orange, NJ.  10 years experience, references, drug test and background test will be required.    "
Estimator,https://cnj.craigslist.org/egr/d/mountainside-estimator/7136197945.html,,TBD,full-time,"
        
Specialty Contractor located in Union County, NJ is looking for Civil or Environmental Engineering graduates to fill a position as an Estimator.  We specialize in publicly funded infrastructure projects and we currently operate in six states. The selected candidate will receive extensive training in estimating and civil engineering construction contract management techniques as they work alongside other experienced engineers. Excellent opportunity to work on some of the largest and prestigious construction projects of the New York/New Jersey Metropolitan Area.
Qualities Needed: 
The ideal candidate will need to be self motivated, energetic and professional. Also needed is the ability to work as part of a team.  

Requirements:
•	2+ years of experience in the construction industry
•	BS or BE in Civil or Environmental Engineering is preferred
•	Excellent verbal communication skills

Benefits:
•	401K
•	Health Plan
•	Paid Training
•	Growth Opportunity
•	Salary:  Negotiable/Based on Experience

Qualified candidates should email their resume. No phone calls or faxes.
    "
Landscape Designer/Sales Person,https://longisland.craigslist.org/egr/d/huntington-landscape-designer-sales/7138638898.html,,Salary plus commission,full-time,"
        
Wanted F/T or P/T Landscape Designer/Sales Person immediate employment for a growing award winning landscape design & build firm located in Huntington.  Owner is looking to bring in a junior partner to one day take over the company.  Great opportunity for the right individual.  Salary plus commission.

Responsibilities:
* meet with clients
* sitework
* design & estimate
* presentation & sales
* source & select material
* oversee installation

Requirements:
* honest & ambitious
* must exhibit good sales & people skills
* have a working knowledge of plant material & landscapes
* preferred but not required, working knowledge of CAD, 3D Imaging & photoshop
* willing to train the right person

send resume to:  info@louiscontinolandscaping.com

website:  www.louiscontinolandscaping.com    "
